date,cash,stock_value,assets_value,pos_count
2020-06-03 14:05:18,284860.507,-185420.0,99440.50699999998,2
2020-06-03 14:05:21,284860.507,-185420.0,99440.50699999998,2
2020-06-03 14:05:24,284860.507,-185420.0,99440.50699999998,2
2020-06-03 14:05:27,284860.507,-185390.0,99470.50699999998,2
2020-06-03 14:05:30,284860.507,-185400.0,99460.50699999998,2
2020-06-03 14:05:33,284860.507,-185380.0,99480.50699999998,2
2020-06-03 14:05:36,284860.507,-185330.0,99530.50699999998,2
2020-06-03 14:05:39,284860.507,-185320.0,99540.50699999998,2
2020-06-03 14:05:42,284860.507,-185320.0,99540.50699999998,2
2020-06-03 14:05:45,284860.507,-185330.0,99530.50699999998,2
2020-06-03 14:05:48,284860.507,-185290.0,99570.50699999998,2
2020-06-03 14:05:51,284860.507,-185300.0,99560.50699999998,2
2020-06-03 14:05:54,284860.507,-185270.0,99590.50699999998,2
2020-06-03 14:05:57,284860.507,-185270.0,99590.50699999998,2
2020-06-03 14:06:00,284860.507,-185270.0,99590.50699999998,2
2020-06-03 14:06:03,284860.507,-185270.0,99590.50699999998,2
2020-06-03 14:06:06,284860.507,-185220.0,99640.50699999998,2
2020-06-03 14:06:09,284860.507,-185210.0,99650.50699999998,2
2020-06-03 14:06:12,284860.507,-185190.0,99670.50699999998,2
2020-06-03 14:06:15,284860.507,-185180.0,99680.50699999998,2
2020-06-03 14:06:18,284860.507,-185060.0,99800.50699999998,2
2020-06-03 14:06:21,284860.507,-185060.0,99800.50699999998,2
2020-06-03 14:06:24,284860.507,-185000.0,99860.50699999998,2
2020-06-03 14:06:27,284860.507,-185050.0,99810.50699999998,2
2020-06-03 14:06:30,284860.507,-185050.0,99810.50699999998,2
2020-06-03 14:06:33,284860.507,-185050.0,99810.50699999998,2
2020-06-03 14:06:36,284860.507,-185020.0,99840.50699999998,2
2020-06-03 14:06:39,284860.507,-185020.0,99840.50699999998,2
2020-06-03 14:06:42,284860.507,-185020.0,99840.50699999998,2
2020-06-03 14:06:45,284860.507,-185000.0,99860.50699999998,2
2020-06-03 14:06:48,284860.507,-185000.0,99860.50699999998,2
2020-06-03 14:06:51,284860.507,-185000.0,99860.50699999998,2
2020-06-03 14:06:54,284860.507,-184990.0,99870.50699999998,2
2020-06-03 14:06:57,284860.507,-184990.0,99870.50699999998,2
2020-06-03 14:07:00,284860.507,-185000.0,99860.50699999998,2
2020-06-03 14:07:03,284860.507,-184990.0,99870.50699999998,2
2020-06-03 14:07:06,284860.507,-185000.0,99860.50699999998,2
2020-06-03 14:07:09,284860.507,-184990.0,99870.50699999998,2
2020-06-03 14:07:12,284860.507,-184990.0,99870.50699999998,2
2020-06-03 14:07:15,284860.507,-184960.0,99900.50699999998,2
2020-06-03 14:07:18,284860.507,-184940.0,99920.50699999998,2
2020-06-03 14:07:21,284860.507,-184910.0,99950.50699999998,2
2020-06-03 14:07:24,284860.507,-184870.0,99990.50699999998,2
2020-06-03 14:07:27,284860.507,-184900.0,99960.50699999998,2
2020-06-03 14:07:30,284860.507,-184870.0,99990.50699999998,2
2020-06-03 14:07:33,284860.507,-184850.0,100010.50699999998,2
2020-06-03 14:07:36,284860.507,-184850.0,100010.50699999998,2
2020-06-03 14:07:39,284860.507,-184850.0,100010.50699999998,2
2020-06-03 14:07:42,284860.507,-184850.0,100010.50699999998,2
2020-06-03 14:07:45,284860.507,-184830.0,100030.50699999998,2
2020-06-03 14:07:48,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:07:51,284860.507,-184820.0,100040.50699999998,2
2020-06-03 14:07:54,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:07:57,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:08:00,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:08:03,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:08:06,284860.507,-184790.0,100070.50699999998,2
2020-06-03 14:08:09,284860.507,-184770.0,100090.50699999998,2
2020-06-03 14:08:12,284860.507,-184770.0,100090.50699999998,2
2020-06-03 14:08:15,284860.507,-184750.0,100110.50699999998,2
2020-06-03 14:08:18,284860.507,-184750.0,100110.50699999998,2
2020-06-03 14:08:21,284860.507,-184770.0,100090.50699999998,2
2020-06-03 14:08:24,284860.507,-184770.0,100090.50699999998,2
2020-06-03 14:08:27,284860.507,-184800.0,100060.50699999998,2
2020-06-03 14:08:30,284860.507,-184780.0,100080.50699999998,2
2020-06-03 14:08:33,284860.507,-184780.0,100080.50699999998,2
2020-06-03 14:08:36,284860.507,-184790.0,100070.50699999998,2
2020-06-03 14:08:39,284860.507,-184790.0,100070.50699999998,2
2020-06-03 14:08:42,284860.507,-184800.0,100060.50699999998,2
2020-06-03 14:08:45,284860.507,-184800.0,100060.50699999998,2
2020-06-03 14:08:48,284860.507,-184820.0,100040.50699999998,2
2020-06-03 14:08:51,284860.507,-184820.0,100040.50699999998,2
2020-06-03 14:08:54,284860.507,-184830.0,100030.50699999998,2
2020-06-03 14:08:57,284860.507,-184830.0,100030.50699999998,2
2020-06-03 14:09:00,284860.507,-184880.0,99980.50699999998,2
2020-06-03 14:09:03,284860.507,-184890.0,99970.50699999998,2
2020-06-03 14:09:06,284860.507,-184890.0,99970.50699999998,2
2020-06-03 14:09:09,284860.507,-184900.0,99960.50699999998,2
2020-06-03 14:09:12,284860.507,-184890.0,99970.50699999998,2
2020-06-03 14:09:15,284860.507,-184910.0,99950.50699999998,2
2020-06-03 14:09:18,284860.507,-184910.0,99950.50699999998,2
2020-06-03 14:09:21,284860.507,-184950.0,99910.50699999998,2
2020-06-03 14:09:24,284860.507,-184960.0,99900.50699999998,2
2020-06-03 14:09:27,284860.507,-184950.0,99910.50699999998,2
2020-06-03 14:09:30,284860.507,-184900.0,99960.50699999998,2
2020-06-03 14:09:33,284860.507,-184900.0,99960.50699999998,2
2020-06-03 14:09:36,284860.507,-184950.0,99910.50699999998,2
2020-06-03 14:09:39,284860.507,-184940.0,99920.50699999998,2
2020-06-03 14:09:42,284860.507,-184890.0,99970.50699999998,2
2020-06-03 14:09:45,284860.507,-184890.0,99970.50699999998,2
2020-06-03 14:09:48,284860.507,-184890.0,99970.50699999998,2
2020-06-03 14:09:51,284860.507,-184840.0,100020.50699999998,2
2020-06-03 14:09:54,284860.507,-184830.0,100030.50699999998,2
2020-06-03 14:09:57,284860.507,-184830.0,100030.50699999998,2
2020-06-03 14:10:00,284860.507,-184830.0,100030.50699999998,2
2020-06-03 14:10:03,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:10:06,284860.507,-184790.0,100070.50699999998,2
2020-06-03 14:10:09,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:10:12,284860.507,-184810.0,100050.50699999998,2
2020-06-03 14:10:15,284860.507,-184780.0,100080.50699999998,2
2020-06-03 14:10:18,284860.507,-184770.0,100090.50699999998,2
2020-06-03 14:10:21,284860.507,-184790.0,100070.50699999998,2
2020-06-03 14:10:24,284860.507,-184790.0,100070.50699999998,2
2020-06-03 14:10:27,284860.507,-184790.0,100070.50699999998,2
2020-06-03 14:10:30,284860.507,-184770.0,100090.50699999998,2
2020-06-03 14:10:33,284860.507,-184780.0,100080.50699999998,2
2020-06-03 14:10:36,284860.507,-184780.0,100080.50699999998,2
2020-06-03 14:10:39,284860.507,-184770.0,100090.50699999998,2
2020-06-03 14:10:42,284860.507,-184760.0,100100.50699999998,2
2020-06-03 14:10:45,284860.507,-184740.0,100120.50699999998,2
2020-06-03 14:10:48,284860.507,-184740.0,100120.50699999998,2
2020-06-03 14:10:51,284860.507,-184740.0,100120.50699999998,2
2020-06-03 14:10:54,284860.507,-184740.0,100120.50699999998,2
2020-06-03 14:10:57,284860.507,-184730.0,100130.50699999998,2
2020-06-03 14:11:00,284860.507,-184730.0,100130.50699999998,2
2020-06-03 14:11:03,284860.507,-184730.0,100130.50699999998,2
2020-06-03 14:11:06,284860.507,-184720.0,100140.50699999998,2
2020-06-03 14:11:09,284860.507,-184700.0,100160.50699999998,2
2020-06-03 14:11:12,284860.507,-184700.0,100160.50699999998,2
2020-06-03 14:11:15,284860.507,-184730.0,100130.50699999998,2
2020-06-03 14:11:18,284860.507,-184720.0,100140.50699999998,2
2020-06-03 14:11:21,284860.507,-184720.0,100140.50699999998,2
2020-06-03 14:11:24,284860.507,-184720.0,100140.50699999998,2
2020-06-03 14:11:27,284860.507,-184690.0,100170.50699999998,2
2020-06-03 14:11:30,284860.507,-184680.0,100180.50699999998,2
2020-06-03 14:11:33,284860.507,-184690.0,100170.50699999998,2
2020-06-03 14:11:36,284860.507,-184680.0,100180.50699999998,2
2020-06-03 14:11:39,284860.507,-184670.0,100190.50699999998,2
2020-06-03 14:11:42,284860.507,-184650.0,100210.50699999998,2
2020-06-03 14:11:45,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:11:48,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:11:51,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:11:54,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:11:57,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:12:00,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:12:03,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:12:06,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:12:09,284860.507,-184570.0,100290.50699999998,2
2020-06-03 14:12:12,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:12:15,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:12:18,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:12:21,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:12:24,284860.507,-184630.0,100230.50699999998,2
2020-06-03 14:12:27,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:12:30,284860.507,-184630.0,100230.50699999998,2
2020-06-03 14:12:33,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:12:36,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:12:39,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:12:42,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:12:45,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:12:48,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:12:51,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:12:54,284860.507,-184630.0,100230.50699999998,2
2020-06-03 14:12:57,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:00,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:03,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:06,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:09,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:12,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:15,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:13:18,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:13:21,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:24,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:27,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:13:30,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:13:33,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:13:36,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:13:39,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:13:42,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:45,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:13:48,284860.507,-184630.0,100230.50699999998,2
2020-06-03 14:13:51,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:13:54,284860.507,-184640.0,100220.50699999998,2
2020-06-03 14:13:57,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:14:00,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:14:03,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:14:06,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:14:09,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:14:12,284860.507,-184690.0,100170.50699999998,2
2020-06-03 14:14:18,284860.507,-184670.0,100190.50699999998,2
2020-06-03 14:14:21,284860.507,-184670.0,100190.50699999998,2
2020-06-03 14:14:24,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:14:27,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:14:30,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:14:33,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:14:36,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:14:39,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:14:42,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:14:45,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:14:48,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:14:51,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:14:54,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:14:57,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:15:00,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:15:03,284860.507,-184610.0,100250.50699999998,2
2020-06-03 14:15:06,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:15:09,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:15:12,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:15:15,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:15:18,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:15:21,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:15:24,284860.507,-184590.0,100270.50699999998,2
2020-06-03 14:15:27,284860.507,-184580.0,100280.50699999998,2
2020-06-03 14:15:30,284860.507,-184620.0,100240.50699999998,2
2020-06-03 14:15:33,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:15:36,284860.507,-184600.0,100260.50699999998,2
2020-06-03 14:15:39,284860.507,-184540.0,100320.50699999998,2
2020-06-03 14:15:42,284860.507,-184540.0,100320.50699999998,2
2020-06-03 14:15:45,284860.507,-184540.0,100320.50699999998,2
2020-06-03 14:15:48,284860.507,-184540.0,100320.50699999998,2
2020-06-03 14:15:51,284860.507,-184540.0,100320.50699999998,2
2020-06-03 14:15:54,284860.507,-184560.0,100300.50699999998,2
2020-06-03 14:15:57,284860.507,-184570.0,100290.50699999998,2
2020-06-03 14:16:00,284860.507,-184540.0,100320.50699999998,2
2020-06-03 14:16:03,284860.507,-184540.0,100320.50699999998,2
2020-06-03 14:16:06,284860.507,-184530.0,100330.50699999998,2
2020-06-03 14:16:09,284860.507,-184530.0,100330.50699999998,2
2020-06-03 14:16:12,284860.507,-184520.0,100340.50699999998,2
2020-06-03 14:16:15,284860.507,-184520.0,100340.50699999998,2
2020-06-03 14:16:18,284860.507,-184500.0,100360.50699999998,2
2020-06-03 14:16:21,284860.507,-184500.0,100360.50699999998,2
2020-06-03 14:16:24,284860.507,-184500.0,100360.50699999998,2
2020-06-03 14:16:27,284860.507,-184500.0,100360.50699999998,2
2020-06-03 14:16:30,284860.507,-184490.0,100370.50699999998,2
2020-06-03 14:16:33,284860.507,-184490.0,100370.50699999998,2
2020-06-03 14:16:36,284860.507,-184480.0,100380.50699999998,2
2020-06-03 14:16:39,284860.507,-184480.0,100380.50699999998,2
2020-06-03 14:16:42,284860.507,-184480.0,100380.50699999998,2
2020-06-03 14:16:45,284860.507,-184470.0,100390.50699999998,2
2020-06-03 14:16:48,284860.507,-184490.0,100370.50699999998,2
2020-06-03 14:16:51,284860.507,-184490.0,100370.50699999998,2
2020-06-03 14:16:54,284860.507,-184480.0,100380.50699999998,2
2020-06-03 14:16:57,284860.507,-184480.0,100380.50699999998,2
2020-06-03 14:17:00,284860.507,-184480.0,100380.50699999998,2
2020-06-03 14:17:03,284860.507,-184490.0,100370.50699999998,2
2020-06-03 14:17:06,284860.507,-184390.0,100470.50699999998,2
2020-06-03 14:17:09,284860.507,-184390.0,100470.50699999998,2
2020-06-03 14:17:15,284860.507,-184440.0,100420.50699999998,2
2020-06-03 14:17:18,284860.507,-184440.0,100420.50699999998,2
2020-06-03 14:17:21,284860.507,-184440.0,100420.50699999998,2
2020-06-03 14:17:24,284860.507,-184440.0,100420.50699999998,2
2020-06-03 14:17:27,284860.507,-184440.0,100420.50699999998,2
2020-06-03 14:17:30,284860.507,-184420.0,100440.50699999998,2
2020-06-03 14:17:33,284860.507,-184420.0,100440.50699999998,2
2020-06-03 14:17:36,284860.507,-184410.0,100450.50699999998,2
2020-06-03 14:17:39,284860.507,-184420.0,100440.50699999998,2
2020-06-03 14:17:42,284860.507,-184400.0,100460.50699999998,2
2020-06-03 14:17:45,284860.507,-184400.0,100460.50699999998,2
2020-06-03 14:17:48,284860.507,-184410.0,100450.50699999998,2
2020-06-03 14:17:51,284860.507,-184410.0,100450.50699999998,2
2020-06-03 14:17:54,284860.507,-184410.0,100450.50699999998,2
2020-06-03 14:17:57,284860.507,-184390.0,100470.50699999998,2
2020-06-03 14:18:00,284860.507,-184390.0,100470.50699999998,2
2020-06-03 14:18:03,284860.507,-184390.0,100470.50699999998,2
2020-06-03 14:18:06,284860.507,-184370.0,100490.50699999998,2
2020-06-03 14:18:09,284860.507,-184370.0,100490.50699999998,2
2020-06-03 14:18:12,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:15,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:18,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:21,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:24,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:27,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:30,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:33,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:36,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:39,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:42,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:45,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:48,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:51,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:54,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:18:57,284860.507,-184350.0,100510.50699999998,2
2020-06-03 14:19:00,284860.507,-184360.0,100500.50699999998,2
2020-06-03 14:19:03,284860.507,-184350.0,100510.50699999998,2
2020-06-03 14:19:06,284860.507,-184320.0,100540.50699999998,2
2020-06-03 14:19:09,284860.507,-184350.0,100510.50699999998,2
2020-06-03 14:19:12,284860.507,-184320.0,100540.50699999998,2
2020-06-03 14:19:15,284860.507,-184350.0,100510.50699999998,2
2020-06-03 14:19:18,284860.507,-184350.0,100510.50699999998,2
2020-06-03 14:19:21,284860.507,-184270.0,100590.50699999998,2
2020-06-03 14:19:24,284860.507,-184250.0,100610.50699999998,2
2020-06-03 14:19:27,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:19:30,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:19:33,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:19:36,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:19:39,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:19:42,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:19:45,284860.507,-184250.0,100610.50699999998,2
2020-06-03 14:19:48,284860.507,-184250.0,100610.50699999998,2
2020-06-03 14:19:51,284860.507,-184240.0,100620.50699999998,2
2020-06-03 14:19:54,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:19:57,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:20:00,284860.507,-184320.0,100540.50699999998,2
2020-06-03 14:20:03,284860.507,-184310.0,100550.50699999998,2
2020-06-03 14:20:06,284860.507,-184290.0,100570.50699999998,2
2020-06-03 14:20:09,284860.507,-184290.0,100570.50699999998,2
2020-06-03 14:20:12,284860.507,-184290.0,100570.50699999998,2
2020-06-03 14:20:15,284860.507,-184290.0,100570.50699999998,2
2020-06-03 14:20:18,284860.507,-184290.0,100570.50699999998,2
2020-06-03 14:20:21,284860.507,-184260.0,100600.50699999998,2
2020-06-03 14:20:24,284860.507,-184260.0,100600.50699999998,2
2020-06-03 14:20:27,284860.507,-184300.0,100560.50699999998,2
2020-06-03 14:20:30,284860.507,-184250.0,100610.50699999998,2
2020-06-03 14:20:33,284860.507,-184250.0,100610.50699999998,2
2020-06-03 14:20:36,284860.507,-184250.0,100610.50699999998,2
2020-06-03 14:20:39,284860.507,-184280.0,100580.50699999998,2
2020-06-03 14:20:42,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:20:45,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:20:48,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:20:51,284860.507,-184200.0,100660.50699999998,2
2020-06-03 14:20:54,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:20:57,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:21:00,284860.507,-184150.0,100710.50699999998,2
2020-06-03 14:21:03,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:21:06,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:21:09,284860.507,-184230.0,100630.50699999998,2
2020-06-03 14:21:12,284860.507,-184140.0,100720.50699999998,2
2020-06-03 14:21:15,284860.507,-184130.0,100730.50699999998,2
2020-06-03 14:21:18,284860.507,-184130.0,100730.50699999998,2
2020-06-03 14:21:21,284860.507,-184210.0,100650.50699999998,2
2020-06-03 14:21:24,284860.507,-184220.0,100640.50699999998,2
2020-06-03 14:21:27,284860.507,-184200.0,100660.50699999998,2
2020-06-03 14:21:30,284860.507,-184200.0,100660.50699999998,2
2020-06-03 14:21:33,284860.507,-184160.0,100700.50699999998,2
2020-06-03 14:21:36,284860.507,-184110.0,100750.50699999998,2
2020-06-03 14:21:39,284860.507,-184110.0,100750.50699999998,2
2020-06-03 14:21:42,284860.507,-184110.0,100750.50699999998,2
2020-06-03 14:21:45,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:21:48,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:21:51,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:21:54,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:21:57,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:22:00,284860.507,-184020.0,100840.50699999998,2
2020-06-03 14:22:03,284860.507,-184030.0,100830.50699999998,2
2020-06-03 14:22:06,284860.507,-184030.0,100830.50699999998,2
2020-06-03 14:22:09,284860.507,-184020.0,100840.50699999998,2
2020-06-03 14:22:12,284860.507,-184020.0,100840.50699999998,2
2020-06-03 14:22:15,284860.507,-184000.0,100860.50699999998,2
2020-06-03 14:22:18,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:21,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:24,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:27,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:30,284860.507,-183970.0,100890.50699999998,2
2020-06-03 14:22:33,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:36,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:39,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:42,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:45,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:22:48,284860.507,-183990.0,100870.50699999998,2
2020-06-03 14:22:51,284860.507,-183990.0,100870.50699999998,2
2020-06-03 14:22:54,284860.507,-183940.0,100920.50699999998,2
2020-06-03 14:22:57,284860.507,-183930.0,100930.50699999998,2
2020-06-03 14:23:00,284860.507,-183930.0,100930.50699999998,2
2020-06-03 14:23:03,284860.507,-183930.0,100930.50699999998,2
2020-06-03 14:23:06,284860.507,-183930.0,100930.50699999998,2
2020-06-03 14:23:09,284860.507,-183940.0,100920.50699999998,2
2020-06-03 14:23:12,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:23:15,284860.507,-183980.0,100880.50699999998,2
2020-06-03 14:23:18,284860.507,-183960.0,100900.50699999998,2
2020-06-03 14:23:21,284860.507,-183960.0,100900.50699999998,2
2020-06-03 14:23:24,284860.507,-183950.0,100910.50699999998,2
2020-06-03 14:23:27,284860.507,-183950.0,100910.50699999998,2
2020-06-03 14:23:30,284860.507,-183950.0,100910.50699999998,2
2020-06-03 14:23:33,284860.507,-183950.0,100910.50699999998,2
2020-06-03 14:23:36,284860.507,-184050.0,100810.50699999998,2
2020-06-03 14:23:39,284860.507,-184040.0,100820.50699999998,2
2020-06-03 14:23:42,284860.507,-184030.0,100830.50699999998,2
2020-06-03 14:23:45,284860.507,-184030.0,100830.50699999998,2
2020-06-03 14:23:48,284860.507,-184040.0,100820.50699999998,2
2020-06-03 14:23:51,284860.507,-184130.0,100730.50699999998,2
2020-06-03 14:23:54,284860.507,-184140.0,100720.50699999998,2
2020-06-03 14:23:57,284860.507,-184120.0,100740.50699999998,2
2020-06-03 14:24:00,284860.507,-184120.0,100740.50699999998,2
2020-06-03 14:24:03,284860.507,-184140.0,100720.50699999998,2
2020-06-03 14:24:06,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:24:09,284860.507,-184130.0,100730.50699999998,2
2020-06-03 14:24:12,284860.507,-184120.0,100740.50699999998,2
2020-06-03 14:24:15,284860.507,-184120.0,100740.50699999998,2
2020-06-03 14:24:18,284860.507,-184120.0,100740.50699999998,2
2020-06-03 14:24:21,284860.507,-184120.0,100740.50699999998,2
2020-06-03 14:24:24,284860.507,-184130.0,100730.50699999998,2
2020-06-03 14:24:27,284860.507,-184130.0,100730.50699999998,2
2020-06-03 14:24:30,284860.507,-184110.0,100750.50699999998,2
2020-06-03 14:24:33,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:24:36,284860.507,-184080.0,100780.50699999998,2
2020-06-03 14:24:39,284860.507,-184100.0,100760.50699999998,2
2020-06-03 14:24:42,284860.507,-184110.0,100750.50699999998,2
2020-06-03 14:24:45,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:24:48,284860.507,-184080.0,100780.50699999998,2
2020-06-03 14:24:51,284860.507,-184080.0,100780.50699999998,2
2020-06-03 14:24:54,284860.507,-184140.0,100720.50699999998,2
2020-06-03 14:24:57,284860.507,-184140.0,100720.50699999998,2
2020-06-03 14:25:00,284860.507,-184140.0,100720.50699999998,2
2020-06-03 14:25:03,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:25:06,284860.507,-184100.0,100760.50699999998,2
2020-06-03 14:25:09,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:25:12,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:25:15,284860.507,-184100.0,100760.50699999998,2
2020-06-03 14:25:18,284860.507,-184100.0,100760.50699999998,2
2020-06-03 14:25:21,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:25:24,284860.507,-184090.0,100770.50699999998,2
2020-06-03 14:25:27,284860.507,-184080.0,100780.50699999998,2
2020-06-03 14:25:30,284860.507,-184080.0,100780.50699999998,2
2020-06-03 14:25:33,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:25:36,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:25:39,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:25:42,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:25:45,284860.507,-184070.0,100790.50699999998,2
2020-06-03 14:25:48,284860.507,-184050.0,100810.50699999998,2
2020-06-03 14:25:51,284860.507,-184050.0,100810.50699999998,2
2020-06-03 14:25:54,284860.507,-184070.0,100790.50699999998,2
